split,model,layer,duration,duration_val,test_split,metric,score
test,SpidR VP-20,9,10h,600,test,per,69.29
test,SpidR VP-20,9,10h,600,test,pnmi,63.06
test,SpidR VP-20,9,10h,600,test,r_val,48.91
test,SpidR VP-20,10,10h,600,test,f1,64.37
test,SpidR VP-20,10,10h,600,test,per,69.87
test,SpidR VP-20,10,10h,600,test,pnmi,62.38
test,SpidR VP-20,10,10h,600,test,r_val,48.27
test,SpidR VP-20,11,10h,600,test,f1,62.74
test,SpidR VP-20,11,10h,600,test,per,74.13
test,SpidR VP-20,11,10h,600,test,pnmi,60.07
test,SpidR VP-20,11,10h,600,test,r_val,45.86
test,SpidR VP-20,12,10h,600,test,f1,59.0
test,SpidR VP-20,12,10h,600,test,per,98.7
test,SpidR VP-20,12,10h,600,test,pnmi,50.64
test,SpidR VP-20,12,10h,600,test,r_val,30.71
test,SpidR VP-20,5,10min,10,test,f1,64.94
test,SpidR VP-20,5,10min,10,test,per,62.52
test,SpidR VP-20,5,10min,10,test,pnmi,62.16
test,SpidR VP-20,5,10min,10,test,r_val,54.01
test,SpidR VP-20,6,10min,10,test,f1,64.78
test,SpidR VP-20,6,10min,10,test,per,60.14
test,SpidR VP-20,6,10min,10,test,pnmi,62.47
test,SpidR VP-20,6,10min,10,test,r_val,55.98
test,SpidR VP-20,7,10min,10,test,f1,67.09
test,SpidR VP-20,7,10min,10,test,per,62.72
test,SpidR VP-20,7,10min,10,test,pnmi,64.1
test,SpidR VP-20,7,10min,10,test,r_val,53.74
test,SpidR VP-20,8,10min,10,test,f1,65.64
test,SpidR VP-20,8,10min,10,test,per,64.32
test,SpidR VP-20,8,10min,10,test,pnmi,63.32
test,SpidR VP-20,8,10min,10,test,r_val,52.71
test,SpidR VP-20,9,10min,10,test,f1,65.33
test,SpidR VP-20,9,10min,10,test,per,67.72
test,SpidR VP-20,9,10min,10,test,pnmi,62.27
test,SpidR VP-20,9,10min,10,test,r_val,50.97
test,SpidR VP-20,10,10min,10,test,f1,64.84
test,SpidR VP-20,10,10min,10,test,per,68.15
test,SpidR VP-20,10,10min,10,test,pnmi,61.77
test,SpidR VP-20,10,10min,10,test,r_val,50.56
test,SpidR VP-20,11,10min,10,test,f1,63.58
test,SpidR VP-20,11,10min,10,test,per,69.98
test,SpidR VP-20,11,10min,10,test,pnmi,60.06
test,SpidR VP-20,11,10min,10,test,r_val,49.04
test,SpidR VP-20,12,10min,10,test,f1,60.24
test,SpidR VP-20,12,10min,10,test,per,92.58
test,SpidR VP-20,12,10min,10,test,pnmi,52.42
test,SpidR VP-20,12,10min,10,test,r_val,35.33
test,SpidR VP-20,5,1h,60,test,f1,65.79
test,SpidR VP-20,5,1h,60,test,per,59.74
test,SpidR VP-20,5,1h,60,test,pnmi,64.54
test,SpidR VP-20,5,1h,60,test,r_val,54.48
test,SpidR VP-20,6,1h,60,test,f1,65.11
test,SpidR VP-20,6,1h,60,test,per,59.33
test,SpidR VP-20,6,1h,60,test,pnmi,64.0
test,SpidR VP-20,6,1h,60,test,r_val,55.61
test,SpidR VP-20,7,1h,60,test,f1,66.82
test,SpidR VP-20,7,1h,60,test,per,62.77
test,SpidR VP-20,7,1h,60,test,pnmi,65.39
test,SpidR VP-20,7,1h,60,test,r_val,52.44
test,SpidR VP-20,8,1h,60,test,f1,65.23
test,SpidR VP-20,8,1h,60,test,per,66.19
test,SpidR VP-20,8,1h,60,test,pnmi,64.2
test,SpidR VP-20,8,1h,60,test,r_val,50.54
test,SpidR VP-20,9,1h,60,test,f1,64.86
test,SpidR VP-20,9,1h,60,test,per,69.37
test,SpidR VP-20,9,1h,60,test,pnmi,63.12
test,SpidR VP-20,9,1h,60,test,r_val,48.59
test,SpidR VP-20,10,1h,60,test,f1,64.65
test,SpidR VP-20,10,1h,60,test,per,69.19
test,SpidR VP-20,10,1h,60,test,pnmi,62.57
test,SpidR VP-20,10,1h,60,test,r_val,48.88
test,SpidR VP-20,11,1h,60,test,f1,63.22
test,SpidR VP-20,11,1h,60,test,per,71.46
test,SpidR VP-20,11,1h,60,test,pnmi,60.75
test,SpidR VP-20,11,1h,60,test,r_val,47.61
test,SpidR VP-20,12,1h,60,test,f1,59.76
test,SpidR VP-20,12,1h,60,test,per,92.38
test,SpidR VP-20,12,1h,60,test,pnmi,52.84
test,SpidR VP-20,12,1h,60,test,r_val,34.52
test,SpidR VP-20,5,10h,600,dev,f1,64.84
test,SpidR VP-20,5,10h,600,dev,per,63.95
test,SpidR VP-20,5,10h,600,dev,pnmi,62.25
test,SpidR VP-20,5,10h,600,dev,r_val,54.39
test,SpidR VP-20,6,10h,600,dev,f1,63.79
test,SpidR VP-20,6,10h,600,dev,per,63.06
test,SpidR VP-20,6,10h,600,dev,pnmi,61.2
test,SpidR VP-20,6,10h,600,dev,r_val,55.32
test,SpidR VP-20,7,10h,600,dev,f1,65.09
test,SpidR VP-20,7,10h,600,dev,per,66.2
test,SpidR VP-20,7,10h,600,dev,pnmi,62.13
test,SpidR VP-20,7,10h,600,dev,r_val,52.73
test,SpidR VP-20,8,10h,600,dev,f1,64.03
test,SpidR VP-20,8,10h,600,dev,per,65.84
test,SpidR VP-20,8,10h,600,dev,pnmi,60.88
test,SpidR VP-20,8,10h,600,dev,r_val,53.97
test,SpidR VP-20,9,10h,600,dev,f1,63.48
test,SpidR VP-20,9,10h,600,dev,per,69.0
test,SpidR VP-20,9,10h,600,dev,pnmi,59.66
test,SpidR VP-20,9,10h,600,dev,r_val,51.92
test,SpidR VP-20,10,10h,600,dev,f1,63.18
test,SpidR VP-20,10,10h,600,dev,per,72.5
test,SpidR VP-20,10,10h,600,dev,pnmi,58.92
test,SpidR VP-20,10,10h,600,dev,r_val,50.2
test,SpidR VP-20,11,10h,600,dev,f1,61.82
test,SpidR VP-20,11,10h,600,dev,per,73.86
test,SpidR VP-20,11,10h,600,dev,pnmi,56.75
test,SpidR VP-20,11,10h,600,dev,r_val,49.56
test,SpidR VP-20,12,10h,600,dev,f1,57.52
test,SpidR VP-20,12,10h,600,dev,per,100.72
test,SpidR VP-20,12,10h,600,dev,pnmi,46.26
test,SpidR VP-20,12,10h,600,dev,r_val,32.43
test,SpidR VP-20,5,10min,10,dev,f1,62.9
test,SpidR VP-20,5,10min,10,dev,per,66.13
test,SpidR VP-20,5,10min,10,dev,pnmi,58.61
test,SpidR VP-20,5,10min,10,dev,r_val,54.31
test,SpidR VP-20,6,10min,10,dev,f1,63.63
test,SpidR VP-20,6,10min,10,dev,per,62.25
test,SpidR VP-20,6,10min,10,dev,pnmi,58.52
test,SpidR VP-20,6,10min,10,dev,r_val,58.08
test,SpidR VP-20,7,10min,10,dev,f1,65.27
test,SpidR VP-20,7,10min,10,dev,per,64.94
test,SpidR VP-20,7,10min,10,dev,pnmi,60.06
test,SpidR VP-20,7,10min,10,dev,r_val,55.06
test,SpidR VP-20,8,10min,10,dev,f1,63.71
test,SpidR VP-20,8,10min,10,dev,per,67.2
test,SpidR VP-20,8,10min,10,dev,pnmi,58.95
test,SpidR VP-20,8,10min,10,dev,r_val,54.42
test,SpidR VP-20,9,10min,10,dev,f1,63.59
test,SpidR VP-20,9,10min,10,dev,per,68.67
test,SpidR VP-20,9,10min,10,dev,pnmi,58.04
test,SpidR VP-20,9,10min,10,dev,r_val,53.42
test,SpidR VP-20,10,10min,10,dev,f1,63.98
test,SpidR VP-20,10,10min,10,dev,per,68.9
test,SpidR VP-20,10,10min,10,dev,pnmi,57.74
test,SpidR VP-20,10,10min,10,dev,r_val,54.06
test,SpidR VP-20,11,10min,10,dev,f1,62.01
test,SpidR VP-20,11,10min,10,dev,per,72.8
test,SpidR VP-20,11,10min,10,dev,pnmi,55.8
test,SpidR VP-20,11,10min,10,dev,r_val,51.31
test,SpidR VP-20,12,10min,10,dev,f1,58.77
test,SpidR VP-20,12,10min,10,dev,per,96.43
test,SpidR VP-20,12,10min,10,dev,pnmi,47.33
test,SpidR VP-20,12,10min,10,dev,r_val,36.51
test,SpidR VP-20,5,1h,60,dev,f1,64.49
test,SpidR VP-20,5,1h,60,dev,per,63.35
test,SpidR VP-20,5,1h,60,dev,pnmi,60.82
test,SpidR VP-20,5,1h,60,dev,r_val,55.64
test,SpidR VP-20,6,1h,60,dev,f1,64.06
test,SpidR VP-20,6,1h,60,dev,per,60.94
test,SpidR VP-20,6,1h,60,dev,pnmi,60.61
test,SpidR VP-20,6,1h,60,dev,r_val,57.39
test,SpidR VP-20,7,1h,60,dev,f1,65.56
test,SpidR VP-20,7,1h,60,dev,per,64.6
test,SpidR VP-20,7,1h,60,dev,pnmi,61.56
test,SpidR VP-20,7,1h,60,dev,r_val,54.5
test,SpidR VP-20,8,1h,60,dev,f1,64.17
test,SpidR VP-20,8,1h,60,dev,per,65.55
test,SpidR VP-20,8,1h,60,dev,pnmi,60.55
test,SpidR VP-20,8,1h,60,dev,r_val,54.45
test,SpidR VP-20,9,1h,60,dev,f1,64.23
test,SpidR VP-20,9,1h,60,dev,per,67.35
test,SpidR VP-20,9,1h,60,dev,pnmi,59.61
test,SpidR VP-20,9,1h,60,dev,r_val,53.34
test,SpidR VP-20,10,1h,60,dev,f1,63.34
test,SpidR VP-20,10,1h,60,dev,per,69.3
test,SpidR VP-20,10,1h,60,dev,pnmi,58.92
test,SpidR VP-20,10,1h,60,dev,r_val,52.8
test,SpidR VP-20,11,1h,60,dev,f1,61.9
test,SpidR VP-20,11,1h,60,dev,per,72.63
test,SpidR VP-20,11,1h,60,dev,pnmi,57.0
test,SpidR VP-20,11,1h,60,dev,r_val,50.42
test,SpidR VP-20,12,1h,60,dev,f1,58.56
test,SpidR VP-20,12,1h,60,dev,per,96.23
test,SpidR VP-20,12,1h,60,dev,pnmi,47.95
test,SpidR VP-20,12,1h,60,dev,r_val,35.78
test,SpidR VP-20,5,0,1,test,f1,61.59
test,SpidR VP-20,5,0,1,test,per,70.48
test,SpidR VP-20,5,0,1,test,pnmi,57.44
test,SpidR VP-20,5,0,1,test,r_val,50.92
test,SpidR VP-20,5,0,1,dev,f1,60.56
test,SpidR VP-20,5,0,1,dev,per,69.3
test,SpidR VP-20,5,0,1,dev,pnmi,54.29
test,SpidR VP-20,5,0,1,dev,r_val,54.54
test,SpidR VP-20,6,0,1,test,f1,63.05
test,SpidR VP-20,6,0,1,test,per,64.48
test,SpidR VP-20,6,0,1,test,pnmi,58.12
test,SpidR VP-20,6,0,1,test,r_val,56.04
test,SpidR VP-20,6,0,1,dev,f1,61.83
test,SpidR VP-20,6,0,1,dev,per,64.41
test,SpidR VP-20,6,0,1,dev,pnmi,54.51
test,SpidR VP-20,6,0,1,dev,r_val,58.75
test,SpidR VP-20,7,0,1,test,f1,65.9
test,SpidR VP-20,7,0,1,test,per,71.06
test,SpidR VP-20,7,0,1,test,pnmi,59.77
test,SpidR VP-20,7,0,1,test,r_val,50.89
test,SpidR VP-20,7,0,1,dev,f1,64.38
test,SpidR VP-20,7,0,1,dev,per,68.76
test,SpidR VP-20,7,0,1,dev,pnmi,56.29
test,SpidR VP-20,7,0,1,dev,r_val,55.63
test,SpidR VP-20,8,0,1,test,f1,63.95
test,SpidR VP-20,8,0,1,test,per,73.28
test,SpidR VP-20,8,0,1,test,pnmi,58.45
test,SpidR VP-20,8,0,1,test,r_val,49.14
test,SpidR VP-20,8,0,1,dev,f1,62.4
test,SpidR VP-20,8,0,1,dev,per,70.34
test,SpidR VP-20,8,0,1,dev,pnmi,55.07
test,SpidR VP-20,8,0,1,dev,r_val,54.05
test,SpidR VP-20,9,0,1,test,f1,63.17
test,SpidR VP-20,9,0,1,test,per,80.78
test,SpidR VP-20,9,0,1,test,pnmi,56.87
test,SpidR VP-20,9,0,1,test,r_val,44.16
test,SpidR VP-20,9,0,1,dev,f1,62.5
test,SpidR VP-20,9,0,1,dev,per,76.26
test,SpidR VP-20,9,0,1,dev,pnmi,53.44
test,SpidR VP-20,9,0,1,dev,r_val,50.76
test,SpidR VP-20,10,0,1,test,f1,63.02
test,SpidR VP-20,10,0,1,test,per,79.05
test,SpidR VP-20,10,0,1,test,pnmi,56.28
test,SpidR VP-20,10,0,1,test,r_val,45.6
test,SpidR VP-20,10,0,1,dev,f1,62.05
test,SpidR VP-20,10,0,1,dev,per,77.02
test,SpidR VP-20,10,0,1,dev,pnmi,52.57
test,SpidR VP-20,10,0,1,dev,r_val,50.93
test,SpidR VP-20,11,0,1,test,f1,61.47
test,SpidR VP-20,11,0,1,test,per,83.87
test,SpidR VP-20,11,0,1,test,pnmi,53.53
test,SpidR VP-20,11,0,1,test,r_val,42.87
test,SpidR VP-20,11,0,1,dev,f1,60.34
test,SpidR VP-20,11,0,1,dev,per,83.3
test,SpidR VP-20,11,0,1,dev,pnmi,49.72
test,SpidR VP-20,11,0,1,dev,r_val,46.77
test,SpidR VP-20,12,0,1,test,f1,56.3
test,SpidR VP-20,12,0,1,test,per,121.21
test,SpidR VP-20,12,0,1,test,pnmi,40.95
test,SpidR VP-20,12,0,1,test,r_val,19.26
test,SpidR VP-20,12,0,1,dev,f1,55.59
test,SpidR VP-20,12,0,1,dev,per,120.25
test,SpidR VP-20,12,0,1,dev,pnmi,36.62
test,SpidR VP-20,12,0,1,dev,r_val,23.58
dev,HuBERT MMS-ulab,1,10h,600,test,triphone_abx_discrete,27.27
dev,HuBERT MMS-ulab,2,10h,600,test,triphone_abx_discrete,24.45
dev,HuBERT MMS-ulab,3,10h,600,test,triphone_abx_discrete,20.47
dev,HuBERT MMS-ulab,4,10h,600,test,triphone_abx_discrete,17.9
dev,HuBERT MMS-ulab,5,10h,600,test,triphone_abx_discrete,15.5
dev,HuBERT MMS-ulab,6,10h,600,test,triphone_abx_discrete,12.7
dev,HuBERT MMS-ulab,7,10h,600,test,triphone_abx_discrete,12.08
dev,HuBERT MMS-ulab,8,10h,600,test,triphone_abx_discrete,12.0
dev,HuBERT MMS-ulab,9,10h,600,test,triphone_abx_discrete,11.22
dev,HuBERT MMS-ulab,10,10h,600,test,triphone_abx_discrete,10.38
dev,HuBERT MMS-ulab,11,10h,600,test,triphone_abx_discrete,11.7
dev,HuBERT MMS-ulab,12,10h,600,test,triphone_abx_discrete,13.44
dev,HuBERT MMS-ulab,1,10min,10,test,triphone_abx_discrete,27.77
dev,HuBERT MMS-ulab,2,10min,10,test,triphone_abx_discrete,24.51
dev,HuBERT MMS-ulab,3,10min,10,test,triphone_abx_discrete,21.04
dev,HuBERT MMS-ulab,4,10min,10,test,triphone_abx_discrete,19.36
dev,HuBERT MMS-ulab,5,10min,10,test,triphone_abx_discrete,17.07
dev,HuBERT MMS-ulab,6,10min,10,test,triphone_abx_discrete,15.74
dev,HuBERT MMS-ulab,7,10min,10,test,triphone_abx_discrete,14.7
dev,HuBERT MMS-ulab,8,10min,10,test,triphone_abx_discrete,15.12
dev,HuBERT MMS-ulab,9,10min,10,test,triphone_abx_discrete,15.96
dev,HuBERT MMS-ulab,10,10min,10,test,triphone_abx_discrete,14.62
dev,HuBERT MMS-ulab,11,10min,10,test,triphone_abx_discrete,13.82
dev,HuBERT MMS-ulab,12,10min,10,test,triphone_abx_discrete,16.0
dev,HuBERT MMS-ulab,1,1h,60,test,triphone_abx_discrete,26.98
dev,HuBERT MMS-ulab,2,1h,60,test,triphone_abx_discrete,25.69
dev,HuBERT MMS-ulab,3,1h,60,test,triphone_abx_discrete,21.07
dev,HuBERT MMS-ulab,4,1h,60,test,triphone_abx_discrete,19.05
dev,HuBERT MMS-ulab,5,1h,60,test,triphone_abx_discrete,16.87
dev,HuBERT MMS-ulab,6,1h,60,test,triphone_abx_discrete,14.49
dev,HuBERT MMS-ulab,7,1h,60,test,triphone_abx_discrete,13.84
dev,HuBERT MMS-ulab,8,1h,60,test,triphone_abx_discrete,13.9
dev,HuBERT MMS-ulab,9,1h,60,test,triphone_abx_discrete,14.88
dev,HuBERT MMS-ulab,10,1h,60,test,triphone_abx_discrete,13.4
dev,HuBERT MMS-ulab,11,1h,60,test,triphone_abx_discrete,13.25
dev,HuBERT MMS-ulab,12,1h,60,test,triphone_abx_discrete,15.2
dev,HuBERT MMS-ulab,1,10h,600,dev,triphone_abx_discrete,29.34
dev,HuBERT MMS-ulab,2,10h,600,dev,triphone_abx_discrete,26.21
dev,HuBERT MMS-ulab,3,10h,600,dev,triphone_abx_discrete,21.98
dev,HuBERT MMS-ulab,4,10h,600,dev,triphone_abx_discrete,19.66
dev,HuBERT MMS-ulab,5,10h,600,dev,triphone_abx_discrete,17.17
dev,HuBERT MMS-ulab,6,10h,600,dev,triphone_abx_discrete,14.67
dev,HuBERT MMS-ulab,7,10h,600,dev,triphone_abx_discrete,14.1
dev,HuBERT MMS-ulab,8,10h,600,dev,triphone_abx_discrete,13.56
dev,HuBERT MMS-ulab,9,10h,600,dev,triphone_abx_discrete,13.14
dev,HuBERT MMS-ulab,10,10h,600,dev,triphone_abx_discrete,11.94
dev,HuBERT MMS-ulab,11,10h,600,dev,triphone_abx_discrete,13.23
dev,HuBERT MMS-ulab,12,10h,600,dev,triphone_abx_discrete,14.96
dev,HuBERT MMS-ulab,1,10min,10,dev,triphone_abx_discrete,29.55
dev,HuBERT MMS-ulab,2,10min,10,dev,triphone_abx_discrete,27.1
dev,HuBERT MMS-ulab,3,10min,10,dev,triphone_abx_discrete,23.25
dev,HuBERT MMS-ulab,4,10min,10,dev,triphone_abx_discrete,21.41
dev,HuBERT MMS-ulab,5,10min,10,dev,triphone_abx_discrete,19.55
dev,HuBERT MMS-ulab,6,10min,10,dev,triphone_abx_discrete,17.61
dev,HuBERT MMS-ulab,7,10min,10,dev,triphone_abx_discrete,17.29
dev,HuBERT MMS-ulab,8,10min,10,dev,triphone_abx_discrete,18.3
dev,HuBERT MMS-ulab,9,10min,10,dev,triphone_abx_discrete,19.62
dev,HuBERT MMS-ulab,10,10min,10,dev,triphone_abx_discrete,16.62
dev,HuBERT MMS-ulab,11,10min,10,dev,triphone_abx_discrete,15.88
dev,HuBERT MMS-ulab,12,10min,10,dev,triphone_abx_discrete,18.3
dev,HuBERT MMS-ulab,1,1h,60,dev,triphone_abx_discrete,29.8
dev,HuBERT MMS-ulab,2,1h,60,dev,triphone_abx_discrete,26.64
dev,HuBERT MMS-ulab,3,1h,60,dev,triphone_abx_discrete,22.91
dev,HuBERT MMS-ulab,4,1h,60,dev,triphone_abx_discrete,20.72
dev,HuBERT MMS-ulab,5,1h,60,dev,triphone_abx_discrete,19.22
dev,HuBERT MMS-ulab,6,1h,60,dev,triphone_abx_discrete,16.83
dev,HuBERT MMS-ulab,7,1h,60,dev,triphone_abx_discrete,16.36
dev,HuBERT MMS-ulab,8,1h,60,dev,triphone_abx_discrete,17.17
dev,HuBERT MMS-ulab,9,1h,60,dev,triphone_abx_discrete,18.13
dev,HuBERT MMS-ulab,10,1h,60,dev,triphone_abx_discrete,16.09
dev,HuBERT MMS-ulab,11,1h,60,dev,triphone_abx_discrete,14.84
dev,HuBERT MMS-ulab,12,1h,60,dev,triphone_abx_discrete,17.2
dev,HuBERT MMS-ulab,1,0,1,test,triphone_abx_discrete,28.45
dev,HuBERT MMS-ulab,1,0,1,dev,triphone_abx_discrete,30.02
dev,HuBERT MMS-ulab,2,0,1,test,triphone_abx_discrete,25.75
dev,HuBERT MMS-ulab,2,0,1,dev,triphone_abx_discrete,28.42
dev,HuBERT MMS-ulab,3,0,1,test,triphone_abx_discrete,22.7
dev,HuBERT MMS-ulab,3,0,1,dev,triphone_abx_discrete,24.96
dev,HuBERT MMS-ulab,4,0,1,test,triphone_abx_discrete,20.47
dev,HuBERT MMS-ulab,4,0,1,dev,triphone_abx_discrete,22.74
dev,HuBERT MMS-ulab,5,0,1,test,triphone_abx_discrete,18.83
dev,HuBERT MMS-ulab,5,0,1,dev,triphone_abx_discrete,20.3
dev,HuBERT MMS-ulab,6,0,1,test,triphone_abx_discrete,16.71
dev,HuBERT MMS-ulab,6,0,1,dev,triphone_abx_discrete,17.4
dev,HuBERT MMS-ulab,7,0,1,test,triphone_abx_discrete,19.23
dev,HuBERT MMS-ulab,7,0,1,dev,triphone_abx_discrete,21.15
dev,HuBERT MMS-ulab,8,0,1,test,triphone_abx_discrete,20.4
dev,HuBERT MMS-ulab,8,0,1,dev,triphone_abx_discrete,21.27
dev,HuBERT MMS-ulab,9,0,1,test,triphone_abx_discrete,22.82
dev,HuBERT MMS-ulab,9,0,1,dev,triphone_abx_discrete,24.74
dev,HuBERT MMS-ulab,10,0,1,test,triphone_abx_discrete,18.88
dev,HuBERT MMS-ulab,10,0,1,dev,triphone_abx_discrete,20.55
dev,HuBERT MMS-ulab,11,0,1,test,triphone_abx_discrete,19.02
dev,HuBERT MMS-ulab,11,0,1,dev,triphone_abx_discrete,21.42
dev,HuBERT MMS-ulab,12,0,1,test,triphone_abx_discrete,14.76
dev,HuBERT MMS-ulab,12,0,1,dev,triphone_abx_discrete,15.85
dev,HuBERT VP-20,1,10h,600,test,triphone_abx_discrete,28.06
dev,HuBERT VP-20,2,10h,600,test,triphone_abx_discrete,24.11
dev,HuBERT VP-20,3,10h,600,test,triphone_abx_discrete,25.54
dev,HuBERT VP-20,4,10h,600,test,triphone_abx_discrete,19.47
dev,HuBERT VP-20,5,10h,600,test,triphone_abx_discrete,16.28
dev,HuBERT VP-20,6,10h,600,test,triphone_abx_discrete,13.58
dev,HuBERT VP-20,7,10h,600,test,triphone_abx_discrete,10.71
dev,HuBERT VP-20,8,10h,600,test,triphone_abx_discrete,10.48
dev,HuBERT VP-20,9,10h,600,test,triphone_abx_discrete,11.34
dev,HuBERT VP-20,10,10h,600,test,triphone_abx_discrete,10.38
dev,HuBERT VP-20,11,10h,600,test,triphone_abx_discrete,11.33
dev,HuBERT VP-20,12,10h,600,test,triphone_abx_discrete,12.6
dev,HuBERT VP-20,1,10min,10,test,triphone_abx_discrete,28.49
dev,HuBERT VP-20,2,10min,10,test,triphone_abx_discrete,25.52
dev,HuBERT VP-20,3,10min,10,test,triphone_abx_discrete,26.54
dev,HuBERT VP-20,4,10min,10,test,triphone_abx_discrete,20.9
dev,HuBERT VP-20,5,10min,10,test,triphone_abx_discrete,18.97
dev,HuBERT VP-20,6,10min,10,test,triphone_abx_discrete,16.13
dev,HuBERT VP-20,7,10min,10,test,triphone_abx_discrete,14.59
dev,HuBERT VP-20,8,10min,10,test,triphone_abx_discrete,14.65
dev,HuBERT VP-20,9,10min,10,test,triphone_abx_discrete,16.89
dev,HuBERT VP-20,10,10min,10,test,triphone_abx_discrete,15.27
dev,HuBERT VP-20,11,10min,10,test,triphone_abx_discrete,14.53
dev,HuBERT VP-20,12,10min,10,test,triphone_abx_discrete,16.21
dev,HuBERT VP-20,1,1h,60,test,triphone_abx_discrete,28.23
dev,HuBERT VP-20,2,1h,60,test,triphone_abx_discrete,24.84
dev,HuBERT VP-20,3,1h,60,test,triphone_abx_discrete,25.91
dev,HuBERT VP-20,4,1h,60,test,triphone_abx_discrete,20.4
dev,HuBERT VP-20,5,1h,60,test,triphone_abx_discrete,17.22
dev,HuBERT VP-20,6,1h,60,test,triphone_abx_discrete,15.25
dev,HuBERT VP-20,7,1h,60,test,triphone_abx_discrete,12.58
dev,HuBERT VP-20,8,1h,60,test,triphone_abx_discrete,12.77
dev,HuBERT VP-20,9,1h,60,test,triphone_abx_discrete,15.67
dev,HuBERT VP-20,10,1h,60,test,triphone_abx_discrete,13.83
dev,HuBERT VP-20,11,1h,60,test,triphone_abx_discrete,13.01
dev,HuBERT VP-20,12,1h,60,test,triphone_abx_discrete,14.07
dev,HuBERT VP-20,1,10h,600,dev,triphone_abx_discrete,30.42
dev,HuBERT VP-20,2,10h,600,dev,triphone_abx_discrete,26.33
dev,HuBERT VP-20,3,10h,600,dev,triphone_abx_discrete,27.58
dev,HuBERT VP-20,4,10h,600,dev,triphone_abx_discrete,21.1
dev,HuBERT VP-20,5,10h,600,dev,triphone_abx_discrete,18.02
dev,HuBERT VP-20,6,10h,600,dev,triphone_abx_discrete,15.76
dev,HuBERT VP-20,7,10h,600,dev,triphone_abx_discrete,12.69
dev,HuBERT VP-20,8,10h,600,dev,triphone_abx_discrete,12.68
dev,HuBERT VP-20,9,10h,600,dev,triphone_abx_discrete,13.47
dev,HuBERT VP-20,10,10h,600,dev,triphone_abx_discrete,11.8
dev,HuBERT VP-20,11,10h,600,dev,triphone_abx_discrete,12.57
dev,HuBERT VP-20,12,10h,600,dev,triphone_abx_discrete,14.05
dev,HuBERT VP-20,1,10min,10,dev,triphone_abx_discrete,30.57
dev,HuBERT VP-20,2,10min,10,dev,triphone_abx_discrete,27.59
dev,HuBERT VP-20,3,10min,10,dev,triphone_abx_discrete,28.76
dev,HuBERT VP-20,4,10min,10,dev,triphone_abx_discrete,22.65
dev,HuBERT VP-20,5,10min,10,dev,triphone_abx_discrete,20.39
dev,HuBERT VP-20,6,10min,10,dev,triphone_abx_discrete,18.14
dev,HuBERT VP-20,7,10min,10,dev,triphone_abx_discrete,16.42
dev,HuBERT VP-20,8,10min,10,dev,triphone_abx_discrete,17.16
dev,HuBERT VP-20,9,10min,10,dev,triphone_abx_discrete,18.82
dev,HuBERT VP-20,10,10min,10,dev,triphone_abx_discrete,16.51
dev,HuBERT VP-20,11,10min,10,dev,triphone_abx_discrete,15.75
dev,HuBERT VP-20,12,10min,10,dev,triphone_abx_discrete,17.6
dev,HuBERT VP-20,1,1h,60,dev,triphone_abx_discrete,30.51
dev,HuBERT VP-20,2,1h,60,dev,triphone_abx_discrete,26.53
dev,HuBERT VP-20,3,1h,60,dev,triphone_abx_discrete,28.88
dev,HuBERT VP-20,4,1h,60,dev,triphone_abx_discrete,21.81
dev,HuBERT VP-20,5,1h,60,dev,triphone_abx_discrete,19.7
dev,HuBERT VP-20,6,1h,60,dev,triphone_abx_discrete,17.96
dev,HuBERT VP-20,7,1h,60,dev,triphone_abx_discrete,14.97
dev,HuBERT VP-20,8,1h,60,dev,triphone_abx_discrete,15.4
dev,HuBERT VP-20,9,1h,60,dev,triphone_abx_discrete,17.87
dev,HuBERT VP-20,10,1h,60,dev,triphone_abx_discrete,15.51
dev,HuBERT VP-20,11,1h,60,dev,triphone_abx_discrete,14.9
dev,HuBERT VP-20,12,1h,60,dev,triphone_abx_discrete,16.46
dev,HuBERT VP-20,1,0,1,test,triphone_abx_discrete,30.74
dev,HuBERT VP-20,1,0,1,dev,triphone_abx_discrete,32.92
dev,HuBERT VP-20,2,0,1,test,triphone_abx_discrete,26.14
dev,HuBERT VP-20,2,0,1,dev,triphone_abx_discrete,28.03
dev,HuBERT VP-20,3,0,1,test,triphone_abx_discrete,30.59
dev,HuBERT VP-20,3,0,1,dev,triphone_abx_discrete,31.51
dev,HuBERT VP-20,4,0,1,test,triphone_abx_discrete,21.42
dev,HuBERT VP-20,4,0,1,dev,triphone_abx_discrete,23.01
dev,HuBERT VP-20,5,0,1,test,triphone_abx_discrete,20.94
dev,HuBERT VP-20,5,0,1,dev,triphone_abx_discrete,22.56
dev,HuBERT VP-20,6,0,1,test,triphone_abx_discrete,18.97
dev,HuBERT VP-20,6,0,1,dev,triphone_abx_discrete,20.39
dev,HuBERT VP-20,7,0,1,test,triphone_abx_discrete,17.22
dev,HuBERT VP-20,7,0,1,dev,triphone_abx_discrete,18.35
dev,HuBERT VP-20,8,0,1,test,triphone_abx_discrete,21.22
dev,HuBERT VP-20,8,0,1,dev,triphone_abx_discrete,22.9
dev,HuBERT VP-20,9,0,1,test,triphone_abx_discrete,28.6
dev,HuBERT VP-20,9,0,1,dev,triphone_abx_discrete,29.58
dev,HuBERT VP-20,10,0,1,test,triphone_abx_discrete,19.21
dev,HuBERT VP-20,10,0,1,dev,triphone_abx_discrete,21.38
dev,HuBERT VP-20,11,0,1,test,triphone_abx_discrete,16.68
